ID_Gasto,Fecha,Monto,Descripcion,Persona,Categoria,Subcategoria,Tipo de Gasto,Notas
DEMO-20260208-0975,2026-02-08,103.15,Libros y entretenimiento,Persona B,Ocio,Hobbies,Ocasional,Registro demostración - Ocio
DEMO-20260207-0971,2026-02-07,197.49,Cine / Concierto / Teatro,Persona B,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20260207-0970,2026-02-07,18.05,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20260207-0969,2026-02-07,168.86,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20260207-0968,2026-02-07,75.12,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20260207-0967,2026-02-07,48.83,Artículos de limpieza y ferretería,Persona B,Hogar,Mantenimiento,Ocasional,Registro demostración - Hogar
DEMO-20260207-0972,2026-02-07,138.3,Periféricos y gadgets,Persona A,Tecnología,Accesorios,Ocasional,Registro demostración - Tecnología
DEMO-20260206-0966,2026-02-06,25.01,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20260206-0965,2026-02-06,17.16,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260205-0963,2026-02-05,254.18,Cuota amortización de deuda,Persona B,Deuda,Tarjeta de Crédito,Fijo Mensual,Registro demostración - Deuda
DEMO-20260205-0959,2026-02-05,20.56,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260205-0956,2026-02-05,1400.0,Alquiler de departamento,Persona A,Hogar,Alquiler,Fijo Mensual,Registro demostración - Hogar
DEMO-20260205-0957,2026-02-05,187.61,Recibo de Luz y Agua,Persona A,Hogar,Servicios Básicos,Fijo Mensual,Registro demostración - Hogar
DEMO-20260205-0958,2026-02-05,119.33,Internet fibra óptica y telefonía,Persona B,Hogar,Internet/Telefonía,Fijo Mensual,Registro demostración - Hogar
DEMO-20260205-0964,2026-02-05,529.58,Aporte a fondo de inversión / ahorro,Persona A,Ahorro/Inversión,Fondo de Emergencia,Fijo Mensual,Registro demostración - Ahorro/Inversión
DEMO-20260205-0960,2026-02-05,20.84,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20260205-0961,2026-02-05,50.72,Suscripción Netflix & Spotify,Persona A,Ocio,Streaming,Fijo Mensual,Registro demostración - Ocio
DEMO-20260205-0962,2026-02-05,180.62,Cine / Concierto / Teatro,Persona B,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20260204-0954,2026-02-04,83.49,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20260204-0955,2026-02-04,74.17,Libros y entretenimiento,Persona B,Ocio,Hobbies,Ocasional,Registro demostración - Ocio
DEMO-20260203-0951,2026-02-03,178.11,Almuerzo/Cena fin de semana,Persona B,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20260203-0950,2026-02-03,278.57,Compra semanal de alimentos y víveres,Persona A,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20260203-0952,2026-02-03,20.55,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260203-0953,2026-02-03,37.16,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20260202-0949,2026-02-02,179.45,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20260202-0948,2026-02-02,22.41,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260202-0947,2026-02-02,152.16,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20260201-0946,2026-02-01,42.48,Libros y entretenimiento,Persona B,Ocio,Hobbies,Ocasional,Registro demostración - Ocio
DEMO-20260201-0945,2026-02-01,32.91,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260201-0944,2026-02-01,61.15,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20260130-0943,2026-01-30,31.81,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260129-0941,2026-01-29,124.85,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20260129-0942,2026-01-29,139.7,Cine / Concierto / Teatro,Persona B,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20260128-0940,2026-01-28,31.62,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20260128-0939,2026-01-28,15.58,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260128-0938,2026-01-28,192.13,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20260127-0937,2026-01-27,24.73,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20260127-0936,2026-01-27,16.17,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260127-0935,2026-01-27,175.33,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20260126-0934,2026-01-26,30.84,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20260125-0933,2026-01-25,172.66,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20260125-0932,2026-01-25,128.43,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20260124-0931,2026-01-24,259.08,Compra semanal de alimentos y víveres,Persona A,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20260122-0929,2026-01-22,17.86,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260122-0930,2026-01-22,191.18,Consulta odontológica / médica,Persona A,Salud,Consultas Médicas,Ocasional,Registro demostración - Salud
DEMO-20260121-0928,2026-01-21,132.55,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20260119-0925,2026-01-19,105.32,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20260119-0926,2026-01-19,25.33,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260119-0927,2026-01-19,19.4,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20260118-0924,2026-01-18,15.1,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260118-0923,2026-01-18,310.19,Compra semanal de alimentos y víveres,Persona A,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20260117-0922,2026-01-17,36.39,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20260117-0921,2026-01-17,30.14,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260117-0920,2026-01-17,121.4,Almuerzo/Cena fin de semana,Persona B,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20260117-0919,2026-01-17,378.38,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20260116-0918,2026-01-16,25.89,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260116-0917,2026-01-16,77.17,Artículos de limpieza y ferretería,Persona A,Hogar,Mantenimiento,Ocasional,Registro demostración - Hogar
DEMO-20260115-0916,2026-01-15,66.58,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20260115-0915,2026-01-15,170.7,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20260113-0914,2026-01-13,22.98,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20260113-0913,2026-01-13,31.7,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260112-0912,2026-01-12,17.36,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260111-0911,2026-01-11,211.94,Cine / Concierto / Teatro,Persona B,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20260111-0910,2026-01-11,32.93,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260110-0909,2026-01-10,20.22,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260110-0908,2026-01-10,65.65,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20260108-0907,2026-01-08,147.15,Almuerzo/Cena fin de semana,Persona B,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20260107-0906,2026-01-07,101.43,Medicamentos y cuidado personal,Persona B,Salud,Farmacia,Variable Diario,Registro demostración - Salud
DEMO-20260106-0905,2026-01-06,120.63,Gasolina / Carga de combustible,Persona A,Transporte,Combustible,Variable Diario,Registro demostración - Transporte
DEMO-20260106-0904,2026-01-06,26.39,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260105-0898,2026-01-05,15.32,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260105-0894,2026-01-05,1400.0,Alquiler de departamento,Persona B,Hogar,Alquiler,Fijo Mensual,Registro demostración - Hogar
DEMO-20260105-0895,2026-01-05,188.35,Recibo de Luz y Agua,Persona A,Hogar,Servicios Básicos,Fijo Mensual,Registro demostración - Hogar
DEMO-20260105-0896,2026-01-05,129.26,Internet fibra óptica y telefonía,Persona B,Hogar,Internet/Telefonía,Fijo Mensual,Registro demostración - Hogar
DEMO-20260105-0897,2026-01-05,76.21,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20260105-0903,2026-01-05,610.78,Aporte a fondo de inversión / ahorro,Persona B,Ahorro/Inversión,Fondo de Emergencia,Fijo Mensual,Registro demostración - Ahorro/Inversión
DEMO-20260105-0899,2026-01-05,34.46,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20260105-0900,2026-01-05,49.36,Suscripción Netflix & Spotify,Persona A,Ocio,Streaming,Fijo Mensual,Registro demostración - Ocio
DEMO-20260105-0901,2026-01-05,88.2,Periféricos y gadgets,Persona A,Tecnología,Accesorios,Ocasional,Registro demostración - Tecnología
DEMO-20260105-0902,2026-01-05,272.86,Cuota amortización de deuda,Persona B,Deuda,Tarjeta de Crédito,Fijo Mensual,Registro demostración - Deuda
DEMO-20260104-0893,2026-01-04,129.24,Cine / Concierto / Teatro,Persona A,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20260104-0892,2026-01-04,16.56,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260103-0891,2026-01-03,29.81,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20260102-0887,2026-01-02,273.64,Compra semanal de alimentos y víveres,Persona A,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20260102-0888,2026-01-02,41.39,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20260102-0889,2026-01-02,46.12,Libros y entretenimiento,Persona B,Ocio,Hobbies,Ocasional,Registro demostración - Ocio
DEMO-20260102-0890,2026-01-02,38.61,Medicamentos y cuidado personal,Persona B,Salud,Farmacia,Variable Diario,Registro demostración - Salud
DEMO-20260101-0886,2026-01-01,23.45,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20251231-0885,2025-12-31,49.93,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20251230-0884,2025-12-30,97.89,Periféricos y gadgets,Persona A,Tecnología,Accesorios,Ocasional,Registro demostración - Tecnología
DEMO-20251230-0883,2025-12-30,80.61,Cine / Concierto / Teatro,Persona B,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20251230-0882,2025-12-30,34.31,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20251229-0879,2025-12-29,26.81,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20251229-0877,2025-12-29,133.35,Artículos de limpieza y ferretería,Persona A,Hogar,Mantenimiento,Ocasional,Registro demostración - Hogar
DEMO-20251229-0878,2025-12-29,141.76,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20251229-0880,2025-12-29,17.43,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20251229-0881,2025-12-29,440.93,Curso online de especialización,Persona A,Educación,Cursos y Certificaciones,Ocasional,Registro demostración - Educación
DEMO-20251228-0876,2025-12-28,30.26,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20251228-0875,2025-12-28,16.87,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20251228-0874,2025-12-28,73.5,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20251227-0873,2025-12-27,16.64,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20251227-0872,2025-12-27,33.46,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20251226-0871,2025-12-26,25.82,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20251226-0870,2025-12-26,34.57,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20251225-0868,2025-12-25,25.09,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20251225-0866,2025-12-25,109.05,Artículos de limpieza y ferretería,Persona A,Hogar,Mantenimiento,Ocasional,Registro demostración - Hogar
DEMO-20251225-0867,2025-12-25,168.99,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20251225-0869,2025-12-25,54.35,Libros y entretenimiento,Persona B,Ocio,Hobbies,Ocasional,Registro demostración - Ocio
DEMO-20251224-0865,2025-12-24,140.33,Cine / Concierto / Teatro,Persona B,Ocio,Salidas y Eventos,Ocasional,Registro demostración - Ocio
DEMO-20251224-0864,2025-12-24,32.49,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20251224-0863,2025-12-24,34.52,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
DEMO-20251224-0862,2025-12-24,81.64,Almuerzo/Cena fin de semana,Persona A,Comida,Restaurantes,Variable Diario,Registro demostración - Comida
DEMO-20251223-0861,2025-12-23,21.09,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20251223-0860,2025-12-23,323.72,Compra semanal de alimentos y víveres,Persona B,Comida,Supermercado,Variable Diario,Registro demostración - Comida
DEMO-20251221-0859,2025-12-21,35.62,Viajes en Taxi / Transporte,Persona B,Transporte,Transporte Público/App,Variable Diario,Registro demostración - Transporte
DEMO-20251221-0858,2025-12-21,58.92,Pedido de comida por app,Persona A,Comida,Delivery,Variable Diario,Registro demostración - Comida
DEMO-20251221-0857,2025-12-21,30.85,Café y postre,Persona B,Comida,Cafetería y Snacks,Variable Diario,Registro demostración - Comida
